sale_id,customer_id,product_id,product_name,category,price,quantity,sale_date,total_value,age,gender,region,segment,churn,tenure_months,last_purchase_date,feedback_text,sentiment,calculated_total,sentiment_score
S001004,CUST01983,P002,Smartphone,Electronics,25000,5,2020-08-12,125000,43,Female,West,Corporate,0,21,2023-03-22,Too expensive for the features offered.,Negative,125000,-1
S001005,CUST00850,P006,Notebook,Office Supplies,100,5,2020-07-27,500,62,Female,North,Small Business,0,41,2023-06-09,"Delivery was late, not happy.",Positive,500,1
S001006,CUST00619,P007,Pen Pack,Office Supplies,50,2,2023-06-22,100,50,Male,East,Corporate,0,44,2023-04-05,Excellent customer service.,Positive,100,1
S001007,CUST01805,P003,Office Chair,Furniture,8000,1,2022-06-20,8000,49,Female,South,Small Business,0,11,2023-01-01,Highly recommend to others.,Positive,8000,1
S001008,CUST00684,P001,Laptop,Electronics,70000,1,2022-11-14,70000,58,Male,East,Corporate,0,56,2023-10-06,Excellent customer service.,Positive,70000,1
S001009,CUST01713,P003,Office Chair,Furniture,8000,1,2020-07-19,8000,60,Male,North,Small Business,1,27,2023-02-06,"Met expectations, nothing special.",Neutral,8000,0
S001010,CUST01299,P009,Monitor,Electronics,12000,4,2023-02-19,48000,37,Female,North,Corporate,0,14,2023-08-18,"Met expectations, nothing special.",Neutral,48000,0
S001011,CUST00110,P007,Pen Pack,Office Supplies,50,3,2021-01-08,150,40,Female,South,Consumer,0,57,2023-10-01,"Worth the price, happy with the purchase.",Positive,150,1
S001012,CUST01713,P008,Headphones,Electronics,3000,5,2021-08-27,15000,60,Male,North,Small Business,1,27,2023-02-06,"Worth the price, happy with the purchase.",Positive,15000,1
S001013,CUST00419,P005,Printer,Electronics,15000,3,2020-09-17,45000,24,Male,South,Corporate,0,1,2023-05-14,Too expensive for the features offered.,Negative,45000,-1
S001014,CUST01560,P005,Printer,Electronics,15000,4,2021-06-19,60000,22,Male,West,Corporate,1,42,2023-12-17,Easy to use and reliable.,Neutral,60000,0
S001015,CUST00796,P008,Headphones,Electronics,3000,5,2021-02-19,15000,32,Female,South,Consumer,1,37,2023-11-16,"Delivery was late, not happy.",Positive,15000,1
S001016,CUST00227,P002,Smartphone,Electronics,25000,3,2023-07-08,75000,47,Male,South,Corporate,1,54,2023-09-27,Too expensive for the features offered.,Negative,75000,-1
S001017,CUST01577,P008,Headphones,Electronics,3000,4,2021-02-19,12000,52,Female,East,Consumer,0,22,2023-10-14,"Great product, very satisfied.",Positive,12000,1
S001018,CUST00420,P010,Projector,Electronics,45000,4,2022-11-14,180000,26,Male,North,Corporate,0,20,2023-06-24,Excellent customer service.,Positive,180000,1
S001019,CUST01148,P004,Desk,Furniture,12000,3,2022-02-01,36000,39,Female,South,Consumer,0,20,2023-09-11,"Terrible experience, will not buy again.",Negative,36000,-1
S001020,CUST01955,P002,Smartphone,Electronics,25000,4,2020-10-12,100000,33,Male,East,Small Business,0,53,2023-03-14,"Worth the price, happy with the purchase.",Positive,100000,1
S001021,CUST00286,P010,Projector,Electronics,45000,2,2021-09-20,90000,62,Female,East,Consumer,0,50,2023-05-20,"Great product, very satisfied.",Positive,90000,1
S001022,CUST00835,P003,Office Chair,Furniture,8000,4,2023-07-04,32000,21,Male,North,Corporate,0,42,2023-01-15,"Worth the price, happy with the purchase.",Positive,32000,1
S001023,CUST00498,P008,Headphones,Electronics,3000,2,2021-12-01,6000,38,Female,East,Small Business,0,51,2023-04-13,Product quality could be better.,Neutral,6000,0
S001024,CUST01412,P003,Office Chair,Furniture,8000,3,2021-07-29,24000,18,Male,West,Corporate,1,36,2023-10-12,"Met expectations, nothing special.",Neutral,24000,0
S001025,CUST00919,P001,Laptop,Electronics,70000,5,2020-12-12,350000,43,Male,East,Corporate,1,26,2023-11-23,"Great product, very satisfied.",Positive,350000,1
S001026,CUST01552,P002,Smartphone,Electronics,25000,1,2020-10-05,25000,64,Female,West,Small Business,0,51,2023-11-14,"Terrible experience, will not buy again.",Negative,25000,-1
S001027,CUST01836,P001,Laptop,Electronics,70000,3,2021-04-06,210000,58,Male,West,Small Business,0,10,2023-08-16,Easy to use and reliable.,Neutral,210000,0
S001028,CUST00430,P008,Headphones,Electronics,3000,2,2023-01-23,6000,54,Female,North,Corporate,1,21,2023-04-06,Excellent customer service.,Positive,6000,1
S001029,CUST01491,P010,Projector,Electronics,45000,5,2022-10-15,225000,29,Male,South,Consumer,0,56,2023-09-17,"Worth the price, happy with the purchase.",Positive,225000,1
S001030,CUST00405,P006,Notebook,Office Supplies,100,3,2021-02-17,300,48,Female,South,Consumer,0,49,2023-11-01,Highly recommend to others.,Positive,300,1
S001031,CUST00339,P003,Office Chair,Furniture,8000,5,2023-10-25,40000,19,Female,East,Consumer,0,59,2023-03-24,"Great product, very satisfied.",Positive,40000,1
S001032,CUST01866,P010,Projector,Electronics,45000,1,2022-11-07,45000,59,Male,East,Small Business,0,27,2023-10-17,Excellent customer service.,Positive,45000,1
S001033,CUST00682,P001,Laptop,Electronics,70000,3,2020-05-27,210000,46,Male,East,Corporate,0,53,2023-04-09,"Delivery was late, not happy.",Positive,210000,1
S001034,CUST00717,P006,Notebook,Office Supplies,100,1,2023-02-11,100,47,Female,South,Consumer,0,18,2023-05-02,"Delivery was late, not happy.",Positive,100,1
S001035,CUST00153,P005,Printer,Electronics,15000,3,2022-07-19,45000,45,Female,North,Corporate,0,45,2023-10-09,Easy to use and reliable.,Neutral,45000,0
S001036,CUST00380,P005,Printer,Electronics,15000,1,2023-04-23,15000,45,Male,West,Corporate,0,12,2023-06-11,"Great product, very satisfied.",Positive,15000,1
S001037,CUST00621,P001,Laptop,Electronics,70000,2,2023-06-30,140000,46,Male,North,Small Business,0,50,2023-04-06,"Worth the price, happy with the purchase.",Positive,140000,1
S001038,CUST00333,P005,Printer,Electronics,15000,1,2022-11-14,15000,41,Female,West,Corporate,0,23,2023-06-08,Highly recommend to others.,Positive,15000,1
S001039,CUST01990,P005,Printer,Electronics,15000,5,2020-09-02,75000,47,Female,East,Small Business,0,38,2023-04-20,"Met expectations, nothing special.",Neutral,75000,0
S001040,CUST00286,P007,Pen Pack,Office Supplies,50,3,2023-11-03,150,62,Female,East,Consumer,0,50,2023-05-20,Highly recommend to others.,Positive,150,1
S001041,CUST00224,P008,Headphones,Electronics,3000,4,2022-07-18,12000,19,Male,East,Corporate,1,49,2023-06-27,Product quality could be better.,Neutral,12000,0
S001042,CUST00885,P008,Headphones,Electronics,3000,3,2021-01-14,9000,41,Male,North,Consumer,1,57,2023-12-14,"Great product, very satisfied.",Positive,9000,1
S001043,CUST01514,P007,Pen Pack,Office Supplies,50,2,2022-08-08,100,35,Male,East,Small Business,0,7,2023-09-25,Highly recommend to others.,Positive,100,1
S001044,CUST00077,P006,Notebook,Office Supplies,100,4,2023-12-21,400,61,Male,East,Small Business,1,8,2023-10-03,Too expensive for the features offered.,Negative,400,-1
S001045,CUST00506,P009,Monitor,Electronics,12000,4,2021-11-05,48000,63,Male,East,Corporate,0,31,2023-06-25,"Met expectations, nothing special.",Neutral,48000,0
S001046,CUST01345,P007,Pen Pack,Office Supplies,50,3,2020-04-16,150,47,Male,West,Small Business,0,25,2023-07-12,"Terrible experience, will not buy again.",Negative,150,-1
S001047,CUST00809,P009,Monitor,Electronics,12000,5,2022-01-10,60000,22,Male,West,Corporate,1,34,2023-08-26,Easy to use and reliable.,Neutral,60000,0
S001048,CUST01486,P008,Headphones,Electronics,3000,4,2021-01-15,12000,51,Female,West,Corporate,0,42,2023-11-14,Highly recommend to others.,Positive,12000,1
S001049,CUST00554,P007,Pen Pack,Office Supplies,50,1,2022-11-04,50,25,Male,North,Small Business,1,59,2023-03-06,"Worth the price, happy with the purchase.",Positive,50,1
S001050,CUST00952,P007,Pen Pack,Office Supplies,50,4,2020-02-28,200,22,Male,South,Corporate,0,3,2023-10-09,"Worth the price, happy with the purchase.",Positive,200,1
S001051,CUST00281,P005,Printer,Electronics,15000,1,2023-12-27,15000,27,Male,East,Small Business,0,32,2023-11-13,Too expensive for the features offered.,Negative,15000,-1
S001052,CUST00687,P008,Headphones,Electronics,3000,1,2022-12-24,3000,50,Male,East,Corporate,1,46,2023-11-29,Too expensive for the features offered.,Negative,3000,-1
S001053,CUST00451,P003,Office Chair,Furniture,8000,5,2021-08-10,40000,46,Female,East,Consumer,0,31,2023-05-26,"Great product, very satisfied.",Positive,40000,1
S001054,CUST00239,P001,Laptop,Electronics,70000,3,2022-08-27,210000,22,Male,East,Small Business,1,22,2023-06-24,"Met expectations, nothing special.",Neutral,210000,0
S001055,CUST00239,P003,Office Chair,Furniture,8000,2,2022-06-20,16000,22,Male,East,Small Business,1,22,2023-06-24,Easy to use and reliable.,Neutral,16000,0
S001056,CUST00540,P003,Office Chair,Furniture,8000,3,2022-03-21,24000,38,Male,North,Corporate,1,34,2023-01-24,Product quality could be better.,Neutral,24000,0
S001057,CUST01928,P010,Projector,Electronics,45000,2,2020-01-12,90000,61,Female,West,Consumer,0,26,2023-08-30,Product quality could be better.,Neutral,90000,0
S001058,CUST01113,P008,Headphones,Electronics,3000,2,2020-06-21,6000,20,Female,East,Consumer,0,10,2023-03-04,"Great product, very satisfied.",Positive,6000,1
S001059,CUST00645,P008,Headphones,Electronics,3000,5,2020-03-03,15000,29,Male,East,Consumer,0,32,2023-12-16,Excellent customer service.,Positive,15000,1
S001060,CUST01327,P005,Printer,Electronics,15000,4,2021-06-25,60000,21,Male,East,Consumer,0,57,2023-01-16,Too expensive for the features offered.,Negative,60000,-1
S001061,CUST00655,P004,Desk,Furniture,12000,5,2021-07-05,60000,43,Female,South,Corporate,0,10,2023-06-02,Excellent customer service.,Positive,60000,1
S001062,CUST00755,P004,Desk,Furniture,12000,3,2023-09-17,36000,55,Male,South,Consumer,0,34,2023-11-08,Product quality could be better.,Neutral,36000,0
S001063,CUST01541,P008,Headphones,Electronics,3000,1,2023-09-23,3000,53,Female,East,Small Business,1,10,2023-04-01,Excellent customer service.,Positive,3000,1
S001064,CUST01197,P001,Laptop,Electronics,70000,4,2020-08-16,280000,59,Female,North,Corporate,0,32,2023-10-12,"Met expectations, nothing special.",Neutral,280000,0
S001065,CUST00121,P002,Smartphone,Electronics,25000,2,2023-03-30,50000,21,Male,South,Consumer,0,11,2023-06-02,"Great product, very satisfied.",Positive,50000,1
S001066,CUST01429,P005,Printer,Electronics,15000,2,2020-03-03,30000,48,Male,South,Consumer,0,43,2023-02-01,"Terrible experience, will not buy again.",Negative,30000,-1
S001067,CUST00184,P007,Pen Pack,Office Supplies,50,1,2020-02-23,50,34,Female,East,Small Business,0,54,2023-02-12,"Delivery was late, not happy.",Positive,50,1
S001068,CUST00896,P008,Headphones,Electronics,3000,1,2022-03-23,3000,46,Male,East,Corporate,0,38,2023-08-02,Highly recommend to others.,Positive,3000,1
S001069,CUST01953,P009,Monitor,Electronics,12000,4,2020-08-15,48000,26,Male,North,Corporate,0,46,2023-11-22,"Great product, very satisfied.",Positive,48000,1
S001070,CUST00740,P009,Monitor,Electronics,12000,3,2021-06-13,36000,33,Female,West,Corporate,1,16,2023-10-20,"Terrible experience, will not buy again.",Negative,36000,-1
S001071,CUST00544,P005,Printer,Electronics,15000,3,2023-11-17,45000,34,Female,South,Small Business,0,57,2023-06-28,"Worth the price, happy with the purchase.",Positive,45000,1
S001072,CUST00508,P003,Office Chair,Furniture,8000,1,2023-09-17,8000,50,Female,South,Small Business,0,33,2023-01-02,Too expensive for the features offered.,Negative,8000,-1
S001073,CUST00101,P009,Monitor,Electronics,12000,5,2022-11-20,60000,18,Female,West,Consumer,0,5,2023-10-30,Excellent customer service.,Positive,60000,1
S001074,CUST00768,P010,Projector,Electronics,45000,3,2021-11-13,135000,41,Female,South,Corporate,0,47,2023-01-20,"Terrible experience, will not buy again.",Negative,135000,-1
S001075,CUST01033,P005,Printer,Electronics,15000,1,2020-04-20,15000,58,Female,West,Corporate,0,46,2023-09-21,"Terrible experience, will not buy again.",Negative,15000,-1
S001076,CUST01590,P001,Laptop,Electronics,70000,1,2023-03-06,70000,53,Female,South,Consumer,0,13,2023-10-03,"Great product, very satisfied.",Positive,70000,1
S001077,CUST01177,P009,Monitor,Electronics,12000,5,2020-03-10,60000,48,Male,West,Consumer,1,27,2023-05-14,Product quality could be better.,Neutral,60000,0
S001078,CUST01439,P010,Projector,Electronics,45000,4,2021-09-12,180000,60,Female,East,Consumer,0,24,2023-04-07,"Terrible experience, will not buy again.",Negative,180000,-1
S001079,CUST01194,P003,Office Chair,Furniture,8000,4,2020-03-09,32000,39,Female,East,Corporate,0,10,2023-12-15,"Great product, very satisfied.",Positive,32000,1
S001080,CUST00457,P001,Laptop,Electronics,70000,2,2023-02-22,140000,33,Male,West,Small Business,0,5,2023-12-01,Excellent customer service.,Positive,140000,1
S001081,CUST01398,P004,Desk,Furniture,12000,2,2022-05-22,24000,45,Female,North,Corporate,0,34,2023-08-23,"Worth the price, happy with the purchase.",Positive,24000,1
S001082,CUST01565,P008,Headphones,Electronics,3000,5,2020-12-18,15000,54,Female,East,Corporate,0,26,2023-04-10,"Met expectations, nothing special.",Neutral,15000,0
S001083,CUST01196,P004,Desk,Furniture,12000,1,2023-01-21,12000,21,Male,North,Consumer,1,12,2023-01-08,Highly recommend to others.,Positive,12000,1
S001084,CUST00384,P006,Notebook,Office Supplies,100,4,2023-07-08,400,57,Male,South,Corporate,0,2,2023-06-21,Highly recommend to others.,Positive,400,1
S001085,CUST00138,P009,Monitor,Electronics,12000,5,2020-08-30,60000,36,Male,East,Consumer,0,30,2023-12-20,"Terrible experience, will not buy again.",Negative,60000,-1
S001086,CUST00330,P005,Printer,Electronics,15000,2,2022-02-05,30000,37,Male,South,Small Business,1,2,2023-08-31,"Terrible experience, will not buy again.",Negative,30000,-1
S001087,CUST01558,P006,Notebook,Office Supplies,100,5,2020-04-27,500,48,Male,East,Consumer,0,55,2023-07-17,Excellent customer service.,Positive,500,1
S001088,CUST01453,P010,Projector,Electronics,45000,2,2023-06-06,90000,43,Male,South,Corporate,0,40,2023-06-16,"Terrible experience, will not buy again.",Negative,90000,-1
S001089,CUST00659,P002,Smartphone,Electronics,25000,5,2020-07-16,125000,35,Male,East,Small Business,0,7,2023-10-13,Excellent customer service.,Positive,125000,1
S001090,CUST01841,P006,Notebook,Office Supplies,100,1,2020-07-26,100,36,Female,South,Consumer,0,48,2023-07-23,Excellent customer service.,Positive,100,1
S001091,CUST01885,P005,Printer,Electronics,15000,4,2023-10-22,60000,64,Male,East,Corporate,0,36,2023-12-23,Excellent customer service.,Positive,60000,1
S001092,CUST01876,P008,Headphones,Electronics,3000,2,2023-07-08,6000,27,Male,North,Corporate,0,5,2023-12-08,"Delivery was late, not happy.",Positive,6000,1
S001093,CUST00974,P004,Desk,Furniture,12000,3,2020-06-04,36000,41,Male,East,Corporate,0,7,2023-11-04,Excellent customer service.,Positive,36000,1
S001094,CUST01507,P010,Projector,Electronics,45000,2,2021-10-15,90000,42,Male,West,Small Business,1,35,2023-02-16,"Terrible experience, will not buy again.",Negative,90000,-1
S001095,CUST00484,P004,Desk,Furniture,12000,5,2020-12-30,60000,50,Male,West,Corporate,0,38,2023-04-01,"Great product, very satisfied.",Positive,60000,1
S001096,CUST01393,P007,Pen Pack,Office Supplies,50,2,2022-02-04,100,29,Male,North,Consumer,0,10,2023-01-14,Excellent customer service.,Positive,100,1
S001097,CUST01831,P002,Smartphone,Electronics,25000,5,2023-12-05,125000,38,Female,East,Small Business,0,57,2023-04-01,"Terrible experience, will not buy again.",Negative,125000,-1
S001098,CUST00064,P010,Projector,Electronics,45000,3,2020-11-17,135000,42,Female,East,Small Business,0,9,2023-05-25,Product quality could be better.,Neutral,135000,0
S001099,CUST01566,P004,Desk,Furniture,12000,3,2020-12-24,36000,45,Male,West,Consumer,0,33,2023-12-19,Too expensive for the features offered.,Negative,36000,-1
S001100,CUST01504,P009,Monitor,Electronics,12000,5,2021-01-21,60000,29,Male,North,Small Business,0,24,2023-06-21,"Terrible experience, will not buy again.",Negative,60000,-1
S001101,CUST00619,P005,Printer,Electronics,15000,5,2022-10-18,75000,50,Male,East,Corporate,0,44,2023-04-05,"Worth the price, happy with the purchase.",Positive,75000,1
S001102,CUST01759,P009,Monitor,Electronics,12000,2,2020-09-14,24000,35,Female,North,Corporate,0,11,2023-01-30,Product quality could be better.,Neutral,24000,0
S001103,CUST00537,P002,Smartphone,Electronics,25000,3,2021-06-15,75000,57,Female,East,Consumer,0,23,2023-10-23,"Met expectations, nothing special.",Neutral,75000,0
S001104,CUST01141,P002,Smartphone,Electronics,25000,4,2023-10-21,100000,60,Female,West,Corporate,1,37,2023-12-02,Too expensive for the features offered.,Negative,100000,-1
S001105,CUST00490,P001,Laptop,Electronics,70000,5,2021-01-08,350000,41,Male,East,Small Business,1,17,2023-04-14,"Delivery was late, not happy.",Positive,350000,1
S001106,CUST00720,P007,Pen Pack,Office Supplies,50,2,2021-01-02,100,49,Female,South,Corporate,1,17,2023-05-30,"Terrible experience, will not buy again.",Negative,100,-1
S001107,CUST00154,P009,Monitor,Electronics,12000,4,2023-08-17,48000,63,Male,East,Consumer,0,20,2023-07-16,Excellent customer service.,Positive,48000,1
S001108,CUST00710,P007,Pen Pack,Office Supplies,50,2,2022-07-19,100,62,Female,North,Small Business,1,29,2023-02-06,Excellent customer service.,Positive,100,1
S001109,CUST00842,P002,Smartphone,Electronics,25000,4,2020-04-30,100000,20,Female,East,Small Business,0,25,2023-04-06,Product quality could be better.,Neutral,100000,0
S001110,CUST00188,P004,Desk,Furniture,12000,2,2020-02-07,24000,48,Male,South,Consumer,0,22,2023-10-08,"Terrible experience, will not buy again.",Negative,24000,-1
S001111,CUST01856,P008,Headphones,Electronics,3000,1,2023-02-05,3000,46,Male,North,Small Business,0,19,2023-04-28,Highly recommend to others.,Positive,3000,1
S001112,CUST00318,P001,Laptop,Electronics,70000,5,2021-09-02,350000,55,Male,South,Consumer,1,55,2023-06-29,Excellent customer service.,Positive,350000,1
S001113,CUST00692,P004,Desk,Furniture,12000,1,2020-02-15,12000,27,Female,South,Small Business,0,11,2023-10-18,Too expensive for the features offered.,Negative,12000,-1
S001114,CUST01420,P006,Notebook,Office Supplies,100,5,2020-02-24,500,20,Male,North,Small Business,1,45,2023-09-03,"Delivery was late, not happy.",Positive,500,1
