sale_id,customer_id,product_id,product_name,category,price,quantity,sale_date,total_value,age,gender,region,segment,churn,tenure_months,last_purchase_date,feedback_text,sentiment
S002184,CUST00273,P007,Pen Pack,Office Supplies,50,1,2023-09-25,50,31,Male,East,Corporate,0,21,2023-11-29,"Great product, very satisfied.",Positive
S002185,CUST00225,P001,Laptop,Electronics,70000,3,2023-05-16,210000,41,Male,East,Small Business,0,8,2023-11-25,Easy to use and reliable.,Neutral
S002186,CUST01992,P001,Laptop,Electronics,70000,2,2021-01-18,140000,60,Male,South,Consumer,1,44,2023-08-03,Highly recommend to others.,Positive
S002187,CUST01392,P007,Pen Pack,Office Supplies,50,5,2020-07-19,250,18,Male,West,Consumer,0,3,2023-11-30,"Delivery was late, not happy.",Positive
S002188,CUST01493,P002,Smartphone,Electronics,25000,1,2022-05-22,25000,42,Male,South,Corporate,0,21,2023-06-03,Too expensive for the features offered.,Negative
S002189,CUST01203,P008,Headphones,Electronics,3000,5,2020-06-03,15000,37,Female,South,Corporate,0,18,2023-11-29,Easy to use and reliable.,Neutral
S002190,CUST01978,P003,Office Chair,Furniture,8000,4,2021-10-01,32000,53,Female,East,Consumer,0,35,2023-09-26,Too expensive for the features offered.,Negative
S002191,CUST00220,P005,Printer,Electronics,15000,3,2022-04-24,45000,31,Female,West,Consumer,0,1,2023-06-29,"Terrible experience, will not buy again.",Negative
S002192,CUST01227,P002,Smartphone,Electronics,25000,2,2023-07-17,50000,41,Female,East,Corporate,0,15,2023-10-31,Too expensive for the features offered.,Negative
S002193,CUST01701,P007,Pen Pack,Office Supplies,50,1,2020-11-06,50,48,Female,West,Small Business,0,2,2023-01-20,Easy to use and reliable.,Neutral
S002194,CUST01221,P004,Desk,Furniture,12000,5,2023-04-21,60000,40,Male,North,Corporate,0,42,2023-07-21,"Worth the price, happy with the purchase.",Positive
S002195,CUST00270,P005,Printer,Electronics,15000,4,2023-05-24,60000,53,Female,East,Small Business,1,47,2023-02-03,Product quality could be better.,Neutral
S002196,CUST00495,P005,Printer,Electronics,15000,2,2021-02-28,30000,53,Male,East,Small Business,0,16,2023-06-24,"Terrible experience, will not buy again.",Negative
S002197,CUST00795,P004,Desk,Furniture,12000,3,2023-05-24,36000,35,Female,East,Consumer,1,26,2023-02-18,"Met expectations, nothing special.",Neutral
S002198,CUST00865,P003,Office Chair,Furniture,8000,4,2020-10-20,32000,50,Male,North,Corporate,0,35,2023-06-03,Too expensive for the features offered.,Negative
S002199,CUST00546,P008,Headphones,Electronics,3000,3,2021-01-08,9000,26,Male,West,Consumer,0,12,2023-02-19,"Met expectations, nothing special.",Neutral
S002200,CUST01653,P001,Laptop,Electronics,70000,1,2021-07-11,70000,58,Female,East,Corporate,0,23,2023-08-11,"Met expectations, nothing special.",Neutral
S002201,CUST01789,P003,Office Chair,Furniture,8000,3,2023-05-29,24000,43,Female,North,Small Business,0,29,2023-09-30,"Delivery was late, not happy.",Positive
S002202,CUST01466,P006,Notebook,Office Supplies,100,2,2021-12-05,200,36,Male,North,Consumer,0,10,2023-10-31,"Great product, very satisfied.",Positive
S002203,CUST01524,P008,Headphones,Electronics,3000,3,2022-04-24,9000,32,Female,North,Small Business,0,32,2023-05-21,"Delivery was late, not happy.",Positive
S002204,CUST00968,P006,Notebook,Office Supplies,100,4,2022-11-18,400,25,Female,South,Corporate,0,24,2023-11-12,Too expensive for the features offered.,Negative
S002205,CUST01889,P005,Printer,Electronics,15000,5,2023-11-21,75000,63,Male,West,Consumer,1,27,2023-09-11,Easy to use and reliable.,Neutral
S002206,CUST00123,P001,Laptop,Electronics,70000,3,2022-09-09,210000,61,Male,West,Small Business,0,42,2023-03-18,"Delivery was late, not happy.",Positive
S002207,CUST00687,P003,Office Chair,Furniture,8000,4,2022-02-10,32000,50,Male,East,Corporate,1,46,2023-11-29,"Great product, very satisfied.",Positive
S002208,CUST00374,P006,Notebook,Office Supplies,100,5,2020-02-15,500,42,Female,East,Corporate,0,16,2023-09-18,"Terrible experience, will not buy again.",Negative
S002209,CUST00093,P004,Desk,Furniture,12000,5,2020-05-24,60000,36,Male,North,Corporate,0,35,2023-02-08,Product quality could be better.,Neutral
S002210,CUST00294,P002,Smartphone,Electronics,25000,5,2023-03-23,125000,43,Male,South,Corporate,0,44,2023-09-19,Product quality could be better.,Neutral
S002211,CUST01729,P006,Notebook,Office Supplies,100,5,2022-12-09,500,52,Female,East,Small Business,0,31,2023-04-06,Easy to use and reliable.,Neutral
S002212,CUST01343,P007,Pen Pack,Office Supplies,50,1,2022-05-17,50,25,Female,West,Corporate,0,14,2023-02-23,Easy to use and reliable.,Neutral
S002213,CUST01347,P007,Pen Pack,Office Supplies,50,3,2023-06-28,150,53,Male,West,Consumer,0,55,2023-05-31,"Great product, very satisfied.",Positive
S002214,CUST01006,P002,Smartphone,Electronics,25000,3,2023-09-21,75000,64,Female,West,Small Business,0,3,2023-07-03,"Terrible experience, will not buy again.",Negative
S002215,CUST01787,P006,Notebook,Office Supplies,100,1,2023-08-22,100,51,Male,North,Corporate,0,32,2023-06-07,Easy to use and reliable.,Neutral
S002216,CUST01786,P006,Notebook,Office Supplies,100,5,2023-10-14,500,19,Male,South,Corporate,0,28,2023-12-23,"Delivery was late, not happy.",Positive
S002217,CUST01122,P009,Monitor,Electronics,12000,1,2020-12-12,12000,31,Female,East,Consumer,0,48,2023-07-30,Product quality could be better.,Neutral
S002218,CUST01337,P004,Desk,Furniture,12000,5,2022-12-07,60000,63,Male,West,Corporate,0,28,2023-01-13,Too expensive for the features offered.,Negative
S002219,CUST01224,P010,Projector,Electronics,45000,5,2023-02-08,225000,27,Female,East,Consumer,0,1,2023-06-01,"Great product, very satisfied.",Positive
S002220,CUST00460,P009,Monitor,Electronics,12000,1,2023-04-22,12000,53,Female,West,Corporate,0,54,2023-08-17,"Great product, very satisfied.",Positive
S002221,CUST00920,P010,Projector,Electronics,45000,5,2021-04-20,225000,57,Male,West,Consumer,0,12,2023-01-15,Too expensive for the features offered.,Negative
S002222,CUST01766,P002,Smartphone,Electronics,25000,2,2022-08-25,50000,48,Female,South,Consumer,0,8,2023-09-18,Highly recommend to others.,Positive
S002223,CUST01354,P010,Projector,Electronics,45000,3,2020-03-17,135000,45,Male,West,Corporate,1,41,2023-06-21,Excellent customer service.,Positive
S002224,CUST01012,P004,Desk,Furniture,12000,4,2023-03-18,48000,25,Male,South,Small Business,0,39,2023-01-24,Product quality could be better.,Neutral
S002225,CUST01619,P001,Laptop,Electronics,70000,1,2021-01-04,70000,60,Female,East,Consumer,1,50,2023-10-24,"Delivery was late, not happy.",Positive
S002226,CUST00004,P004,Desk,Furniture,12000,1,2022-10-02,12000,29,Male,East,Consumer,0,3,2023-11-28,Highly recommend to others.,Positive
S002227,CUST00513,P004,Desk,Furniture,12000,2,2020-08-04,24000,31,Male,West,Small Business,1,57,2023-02-06,"Delivery was late, not happy.",Positive
S002228,CUST00180,P010,Projector,Electronics,45000,2,2023-03-06,90000,43,Female,North,Corporate,0,20,2023-10-19,Product quality could be better.,Neutral
S002229,CUST00014,P001,Laptop,Electronics,70000,1,2021-12-26,70000,55,Male,East,Small Business,1,38,2023-03-16,Highly recommend to others.,Positive
S002230,CUST00482,P005,Printer,Electronics,15000,2,2021-07-21,30000,39,Male,West,Small Business,1,36,2023-03-05,"Delivery was late, not happy.",Positive
S002231,CUST01254,P006,Notebook,Office Supplies,100,1,2020-11-23,100,23,Female,North,Corporate,0,15,2023-09-06,Excellent customer service.,Positive
S002232,CUST00662,P008,Headphones,Electronics,3000,5,2020-06-14,15000,39,Male,South,Small Business,0,54,2023-02-05,Excellent customer service.,Positive
S002233,CUST01821,P001,Laptop,Electronics,70000,4,2021-11-21,280000,35,Female,East,Small Business,0,34,2023-10-31,"Worth the price, happy with the purchase.",Positive
S002234,CUST00127,P010,Projector,Electronics,45000,1,2023-08-17,45000,51,Male,South,Consumer,0,36,2023-12-25,Highly recommend to others.,Positive
S002235,CUST00179,P002,Smartphone,Electronics,25000,4,2022-02-12,100000,30,Male,West,Small Business,1,56,2023-03-04,Easy to use and reliable.,Neutral
S002236,CUST00761,P007,Pen Pack,Office Supplies,50,1,2022-10-05,50,28,Female,East,Small Business,0,6,2023-02-19,Highly recommend to others.,Positive
S002237,CUST01665,P005,Printer,Electronics,15000,3,2023-10-25,45000,59,Male,North,Corporate,1,35,2023-09-09,Too expensive for the features offered.,Negative
S002238,CUST01330,P008,Headphones,Electronics,3000,3,2023-08-21,9000,46,Male,East,Small Business,0,47,2023-03-04,"Great product, very satisfied.",Positive
S002239,CUST01707,P005,Printer,Electronics,15000,3,2021-08-28,45000,27,Male,South,Corporate,0,45,2023-10-23,Too expensive for the features offered.,Negative
S002240,CUST00471,P008,Headphones,Electronics,3000,2,2022-03-15,6000,42,Female,North,Consumer,0,26,2023-02-18,Too expensive for the features offered.,Negative
S002241,CUST01356,P005,Printer,Electronics,15000,3,2022-02-19,45000,19,Male,East,Small Business,0,14,2023-09-10,Too expensive for the features offered.,Negative
S002242,CUST00727,P005,Printer,Electronics,15000,5,2023-07-28,75000,27,Female,South,Consumer,0,55,2023-09-11,Excellent customer service.,Positive
S002243,CUST00459,P004,Desk,Furniture,12000,3,2021-02-20,36000,34,Female,South,Corporate,1,18,2023-12-12,"Great product, very satisfied.",Positive
S002244,CUST01841,P002,Smartphone,Electronics,25000,3,2023-04-01,75000,36,Female,South,Consumer,0,48,2023-07-23,Too expensive for the features offered.,Negative
S002245,CUST01662,P007,Pen Pack,Office Supplies,50,2,2022-02-01,100,27,Male,North,Corporate,0,33,2023-05-16,Easy to use and reliable.,Neutral
S002246,CUST00287,P005,Printer,Electronics,15000,5,2022-10-24,75000,31,Female,West,Small Business,1,54,2023-07-23,"Met expectations, nothing special.",Neutral
S002247,CUST01131,P002,Smartphone,Electronics,25000,5,2021-05-11,125000,38,Female,West,Corporate,0,26,2023-02-09,Highly recommend to others.,Positive
S002248,CUST00027,P008,Headphones,Electronics,3000,5,2022-02-21,15000,64,Female,South,Corporate,0,25,2023-01-19,"Worth the price, happy with the purchase.",Positive
S002249,CUST01479,P009,Monitor,Electronics,12000,4,2023-09-20,48000,38,Female,East,Consumer,1,15,2023-06-10,"Met expectations, nothing special.",Neutral
S002250,CUST00452,P009,Monitor,Electronics,12000,5,2022-10-25,60000,24,Female,West,Corporate,1,6,2023-03-20,Easy to use and reliable.,Neutral
S002251,CUST01681,P003,Office Chair,Furniture,8000,1,2021-12-14,8000,46,Male,South,Corporate,1,53,2023-08-26,Easy to use and reliable.,Neutral
S002252,CUST01508,P002,Smartphone,Electronics,25000,1,2023-01-31,25000,63,Female,South,Consumer,0,23,2023-09-26,Product quality could be better.,Neutral
S002253,CUST00914,P002,Smartphone,Electronics,25000,1,2020-09-11,25000,29,Male,North,Corporate,0,58,2023-08-07,Too expensive for the features offered.,Negative
S002254,CUST00310,P010,Projector,Electronics,45000,1,2023-09-03,45000,31,Female,West,Small Business,0,7,2023-07-27,"Terrible experience, will not buy again.",Negative
S002255,CUST00997,P001,Laptop,Electronics,70000,2,2020-05-09,140000,38,Female,North,Small Business,0,54,2023-09-17,Highly recommend to others.,Positive
S002256,CUST01017,P007,Pen Pack,Office Supplies,50,4,2022-12-15,200,57,Female,East,Consumer,0,10,2023-07-24,"Worth the price, happy with the purchase.",Positive
S002257,CUST00384,P009,Monitor,Electronics,12000,3,2021-11-17,36000,57,Male,South,Corporate,0,2,2023-06-21,Too expensive for the features offered.,Negative
S002258,CUST00210,P001,Laptop,Electronics,70000,2,2021-11-02,140000,55,Female,East,Small Business,0,59,2023-04-26,"Delivery was late, not happy.",Positive
S002259,CUST00468,P003,Office Chair,Furniture,8000,2,2021-01-27,16000,57,Female,East,Consumer,0,50,2023-11-24,Easy to use and reliable.,Neutral
S002260,CUST00455,P010,Projector,Electronics,45000,5,2022-03-22,225000,28,Male,South,Small Business,1,58,2023-09-01,"Worth the price, happy with the purchase.",Positive
S002261,CUST00180,P002,Smartphone,Electronics,25000,2,2022-06-08,50000,43,Female,North,Corporate,0,20,2023-10-19,Excellent customer service.,Positive
S002262,CUST01527,P001,Laptop,Electronics,70000,5,2020-07-27,350000,38,Female,North,Small Business,0,6,2023-04-25,"Great product, very satisfied.",Positive
S002263,CUST00849,P007,Pen Pack,Office Supplies,50,4,2023-02-03,200,18,Male,South,Corporate,0,35,2023-10-12,"Terrible experience, will not buy again.",Negative
S002264,CUST00834,P005,Printer,Electronics,15000,1,2023-06-12,15000,18,Male,South,Consumer,0,38,2023-04-16,Product quality could be better.,Neutral
S002265,CUST01521,P003,Office Chair,Furniture,8000,1,2021-09-13,8000,25,Female,South,Consumer,1,35,2023-09-24,"Terrible experience, will not buy again.",Negative
S002266,CUST01125,P007,Pen Pack,Office Supplies,50,2,2022-08-23,100,34,Female,South,Corporate,0,19,2023-07-09,Too expensive for the features offered.,Negative
S002267,CUST00121,P008,Headphones,Electronics,3000,2,2020-03-08,6000,21,Male,South,Consumer,0,11,2023-06-02,Excellent customer service.,Positive
S002268,CUST00202,P003,Office Chair,Furniture,8000,5,2022-01-04,40000,27,Female,East,Corporate,0,2,2023-10-19,"Worth the price, happy with the purchase.",Positive
S002269,CUST00850,P008,Headphones,Electronics,3000,5,2021-09-03,15000,62,Female,North,Small Business,0,41,2023-06-09,"Great product, very satisfied.",Positive
S002270,CUST01405,P005,Printer,Electronics,15000,4,2022-03-26,60000,27,Male,North,Small Business,0,27,2023-12-01,"Met expectations, nothing special.",Neutral
S002271,CUST00367,P006,Notebook,Office Supplies,100,3,2021-06-10,300,63,Female,West,Small Business,1,28,2023-01-11,"Delivery was late, not happy.",Positive
S002272,CUST00864,P010,Projector,Electronics,45000,4,2020-10-22,180000,57,Male,East,Corporate,1,46,2023-04-06,"Terrible experience, will not buy again.",Negative
S002273,CUST00421,P005,Printer,Electronics,15000,3,2021-04-07,45000,35,Female,East,Consumer,0,9,2023-04-03,"Delivery was late, not happy.",Positive
S002274,CUST01672,P010,Projector,Electronics,45000,5,2021-10-10,225000,42,Male,West,Small Business,1,54,2023-01-04,"Worth the price, happy with the purchase.",Positive
S002275,CUST01716,P002,Smartphone,Electronics,25000,1,2020-07-13,25000,31,Male,West,Small Business,0,36,2023-11-26,"Delivery was late, not happy.",Positive
S002276,CUST00355,P010,Projector,Electronics,45000,5,2023-12-26,225000,57,Male,West,Consumer,0,54,2023-07-12,Too expensive for the features offered.,Negative
S002277,CUST01752,P007,Pen Pack,Office Supplies,50,2,2023-04-13,100,59,Male,West,Consumer,0,25,2023-09-07,"Great product, very satisfied.",Positive
S002278,CUST00981,P007,Pen Pack,Office Supplies,50,3,2022-01-02,150,23,Female,West,Corporate,0,47,2023-12-20,Product quality could be better.,Neutral
S002279,CUST01911,P009,Monitor,Electronics,12000,2,2020-03-22,24000,24,Male,East,Small Business,1,46,2023-11-04,"Met expectations, nothing special.",Neutral
S002280,CUST01582,P008,Headphones,Electronics,3000,4,2022-12-23,12000,61,Female,South,Consumer,0,33,2023-08-07,"Terrible experience, will not buy again.",Negative
S002281,CUST01445,P005,Printer,Electronics,15000,4,2023-05-15,60000,24,Male,West,Corporate,1,32,2023-12-23,"Terrible experience, will not buy again.",Negative
S002282,CUST01860,P010,Projector,Electronics,45000,1,2022-08-08,45000,61,Female,North,Small Business,0,9,2023-05-12,Highly recommend to others.,Positive
S002283,CUST00224,P007,Pen Pack,Office Supplies,50,1,2020-02-23,50,19,Male,East,Corporate,1,49,2023-06-27,"Great product, very satisfied.",Positive
S002284,CUST00768,P002,Smartphone,Electronics,25000,4,2020-08-13,100000,41,Female,South,Corporate,0,47,2023-01-20,"Worth the price, happy with the purchase.",Positive
S002285,CUST00861,P003,Office Chair,Furniture,8000,3,2020-12-11,24000,31,Male,East,Corporate,0,16,2023-11-17,Easy to use and reliable.,Neutral
S002286,CUST01772,P004,Desk,Furniture,12000,3,2022-05-08,36000,53,Male,East,Consumer,0,11,2023-03-05,"Terrible experience, will not buy again.",Negative
S002287,CUST01598,P010,Projector,Electronics,45000,5,2020-11-21,225000,24,Female,West,Consumer,0,30,2023-05-16,"Worth the price, happy with the purchase.",Positive
S002288,CUST00379,P007,Pen Pack,Office Supplies,50,4,2022-11-01,200,33,Female,East,Small Business,0,3,2023-03-20,Easy to use and reliable.,Neutral
S002289,CUST01592,P008,Headphones,Electronics,3000,2,2023-01-16,6000,61,Male,South,Corporate,0,47,2023-08-11,"Great product, very satisfied.",Positive
S002290,CUST00675,P006,Notebook,Office Supplies,100,2,2023-04-29,200,24,Male,South,Corporate,0,50,2023-07-20,Highly recommend to others.,Positive
S002291,CUST01755,P004,Desk,Furniture,12000,3,2021-04-11,36000,45,Male,West,Corporate,0,37,2023-01-24,Too expensive for the features offered.,Negative
S002292,CUST00055,P003,Office Chair,Furniture,8000,3,2023-12-25,24000,32,Female,South,Small Business,0,14,2023-10-01,"Terrible experience, will not buy again.",Negative
S002293,CUST00105,P007,Pen Pack,Office Supplies,50,3,2022-12-22,150,41,Female,East,Consumer,0,10,2023-12-17,"Terrible experience, will not buy again.",Negative
S002294,CUST00134,P005,Printer,Electronics,15000,3,2022-09-26,45000,47,Female,South,Corporate,0,15,2023-12-14,"Terrible experience, will not buy again.",Negative
S002295,CUST00551,P003,Office Chair,Furniture,8000,5,2023-05-07,40000,36,Female,West,Consumer,0,41,2023-09-27,"Delivery was late, not happy.",Positive
S002296,CUST01456,P007,Pen Pack,Office Supplies,50,2,2022-04-12,100,60,Female,West,Consumer,0,52,2023-05-14,Easy to use and reliable.,Neutral
S002297,CUST00338,P003,Office Chair,Furniture,8000,3,2022-01-28,24000,37,Female,North,Small Business,1,4,2023-12-03,Product quality could be better.,Neutral
S002298,CUST01354,P007,Pen Pack,Office Supplies,50,4,2020-07-30,200,45,Male,West,Corporate,1,41,2023-06-21,"Delivery was late, not happy.",Positive
